NodeID	SeqLength	Jaccard_Cont_WiRv	Jaccard_Cont_WiIS6110	Jaccard_Cont_WiRv_InsSeqAndPhages	IsSVNode	BubbleID
s1985	78	1.0	0.0	0.0	True	BubbleRegion_450
s1986	5	0.0	0.0	0.0	True	BubbleRegion_450
s1987	31	1.0	0.0	0.0	True	BubbleRegion_450
s1988	66	1.0	0.0	0.0	True	BubbleRegion_463
s1989	944	0.3052516411378556	0.0	0.0	True	BubbleRegion_535
s1990	1620	0.3786163522012579	0.0	0.0	True	BubbleRegion_158
s1991	1	0.0	0.0	0.0	True	BubbleRegion_158
s1992	53	1.0	0.0	0.0	True	BubbleRegion_158
s1993	663	1.0	0.0	0.0	True	BubbleRegion_165
s1994	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_165
s1995	51	0.0	0.0	0.0	True	BubbleRegion_178
s1996	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_183
s1997	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_205
s1998	3	0.0	0.0	0.0	True	BubbleRegion_205
s1999	24	0.0	0.0	0.0	True	BubbleRegion_245
s2000	10	0.0	0.0	0.0	True	BubbleRegion_245
s2001	34	0.0	0.0	0.0	True	BubbleRegion_245
s2002	1	0.0	0.0	0.0	True	BubbleRegion_245
s2003	69	0.46153846153846156	0.0	0.0	True	BubbleRegion_245
s2004	24	0.0	0.0	0.0	True	BubbleRegion_245
s2005	13	0.0	0.0	0.0	True	BubbleRegion_245
s2006	69	0.7435897435897436	0.0	0.0	True	BubbleRegion_245
s2007	32	0.0	0.0	0.0	True	BubbleRegion_245
s2008	69	1.0	0.0	0.0	True	BubbleRegion_245
s2009	141	0.2777777777777778	0.0	0.0	True	BubbleRegion_245
s2010	1508	0.9460406447091801	0.8633496846531185	0.8633496846531185	True	BubbleRegion_245
s2011	138	0.2777777777777778	0.0	0.0	True	BubbleRegion_245
s2012	3	0.0	0.0	0.0	True	BubbleRegion_245
s2013	2104	0.7859209257473481	0.0	0.0	True	BubbleRegion_255
s2014	1355	0.999245283018868	0.929811320754717	0.929811320754717	True	BubbleRegion_263
s2015	3	0.0	0.0	0.0	True	BubbleRegion_263
s2016	118	1.0	0.0	0.0	True	BubbleRegion_282
s2017	5	0.0	0.0	0.0	True	BubbleRegion_282
s2018	3026	0.9665071770334929	0.7368421052631579	0.7368421052631579	True	BubbleRegion_282
s2019	1	0.0	0.0	0.0	True	BubbleRegion_285
s2020	1	0.0	0.0	0.0	True	BubbleRegion_285
s2021	55	1.0	0.0	0.0	True	BubbleRegion_285
s2022	38	1.0	0.0	0.0	True	BubbleRegion_287
s2023	24	0.0	0.0	0.0	True	BubbleRegion_287
s2024	54	1.0	0.0	0.0	True	BubbleRegion_287
s2025	952	0.93058568329718	0.0	0.0	True	BubbleRegion_303
s2026	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_309
s2027	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_346
s2028	204	1.0	0.0	0.0	True	BubbleRegion_350
s2029	2076	0.8329126703685008	0.6219081272084805	0.6219081272084805	True	BubbleRegion_362
s2030	2	0.0	0.0	0.0	True	BubbleRegion_376
s2031	168	1.0	0.0	0.0	True	BubbleRegion_376
s2032	97	1.0	0.0	0.0	True	BubbleRegion_376
s2033	293	1.0	0.0	0.0	True	BubbleRegion_376
s2034	1	0.0	0.0	0.0	True	BubbleRegion_2
s2035	2	0.0	0.0	0.0	True	BubbleRegion_2
s2036	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_2
s2037	49	0.7368421052631579	0.0	0.0	True	BubbleRegion_8
s2038	5	0.0	0.0	0.0	True	BubbleRegion_8
s2039	114	0.39285714285714285	0.0	0.0	True	BubbleRegion_8
s2040	30	0.0	0.0	0.0	True	BubbleRegion_12
s2041	102	1.0	0.0	0.0	True	BubbleRegion_42
s2042	1462	1.0	0.0	0.0	True	BubbleRegion_430
s2043	294	1.0	0.0	0.0	True	BubbleRegion_430
s2044	105	1.0	0.0	0.0	True	BubbleRegion_430
s2045	350	1.0	0.0	0.0	True	BubbleRegion_430
s2046	59	1.0	0.0	0.0	True	BubbleRegion_430
s2047	671	0.0	0.0	0.0	True	BubbleRegion_430
s2048	557	0.8140417457305503	0.0	0.0	True	BubbleRegion_430
s2049	87	0.0	0.0	0.0	True	BubbleRegion_433
s2050	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_444
s2051	5	0.0	0.0	0.0	True	BubbleRegion_450
s2052	93	1.0	0.0	0.0	True	BubbleRegion_450
s2053	96	1.0	0.0	0.0	True	BubbleRegion_450
s2054	1	0.0	0.0	0.0	True	BubbleRegion_450
s2055	19	0.0	0.0	0.0	True	BubbleRegion_450
s2056	3	0.0	0.0	0.0	True	BubbleRegion_450
s2057	18	0.0	0.0	0.0	True	BubbleRegion_450
s2058	2	0.0	0.0	0.0	True	BubbleRegion_450
s2059	1359	0.999247554552295	0.927012791572611	0.927012791572611	True	BubbleRegion_453
s2060	2	0.0	0.0	0.0	True	BubbleRegion_472
s2061	302	0.22426470588235295	0.0	0.0	True	BubbleRegion_473
s2062	234	0.6764705882352942	0.0	0.0	True	BubbleRegion_482
s2063	10	0.0	0.0	0.0	True	BubbleRegion_482
s2064	325	0.9016949152542373	0.0	0.0	True	BubbleRegion_482
s2065	2	0.0	0.0	0.0	True	BubbleRegion_482
s2066	267	1.0	0.0	0.0	True	BubbleRegion_482
s2067	66	0.3611111111111111	0.0	0.0	True	BubbleRegion_482
s2068	10	0.0	0.0	0.0	True	BubbleRegion_482
s2069	10	0.0	0.0	0.0	True	BubbleRegion_482
s2070	1	0.0	0.0	0.0	True	BubbleRegion_486
s2071	65	1.0	0.0	0.0	True	BubbleRegion_486
s2072	75	1.0	0.0	0.0	True	BubbleRegion_486
s2073	105	1.0	0.0	0.0	True	BubbleRegion_486
s2074	76	1.0	0.0	0.0	True	BubbleRegion_486
s2075	24	0.0	0.0	0.0	True	BubbleRegion_486
s2076	222	1.0	0.0	0.0	True	BubbleRegion_496
s2077	9	0.0	0.0	0.0	True	BubbleRegion_506
s2078	334	0.7368421052631579	0.0	0.0	True	BubbleRegion_506
s2079	192	0.2716049382716049	0.0	0.0	True	BubbleRegion_129
s2080	1358	0.9977409638554217	0.927710843373494	0.927710843373494	True	BubbleRegion_115
s2081	945	1.0	0.0	0.0	True	BubbleRegion_103
s2082	138	0.0	0.0	0.0	True	BubbleRegion_93
s2083	3	0.0	0.0	0.0	True	BubbleRegion_415
s2084	28	0.0	0.0	0.0	True	BubbleRegion_415
s2085	1299	1.0	0.970843183609141	0.970843183609141	True	BubbleRegion_415
s2086	28	0.0	0.0	0.0	True	BubbleRegion_415
s2087	69	0.0	0.0	0.0	True	BubbleRegion_410
s2088	321	0.0	0.0	0.0	True	BubbleRegion_410
s2089	2	0.0	0.0	0.0	True	BubbleRegion_409
s2090	1356	1.0	0.9291101055806938	0.9291101055806938	True	BubbleRegion_409
s2091	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_131
s2092	56	1.0	0.0	0.0	True	BubbleRegion_211
s2093	134	0.573170731707317	0.0	0.0	True	BubbleRegion_220
s2094	22	0.0	0.0	0.0	True	BubbleRegion_220
s2095	138	0.5507246376811594	0.0	0.0	True	BubbleRegion_245
s2096	940	0.0	0.0	0.0	True	BubbleRegion_302
s2097	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_309
s2098	766	0.0	0.0	0.0	True	BubbleRegion_352
s2099	1832	0.9844617092119867	0.683684794672586	0.683684794672586	True	BubbleRegion_394
s2100	28	0.0	0.0	0.0	True	BubbleRegion_394
s2101	1299	1.0	0.970843183609141	0.970843183609141	True	BubbleRegion_394
s2102	28	0.0	0.0	0.0	True	BubbleRegion_394
s2103	1325	1.0	0.9513513513513514	0.9513513513513514	True	BubbleRegion_426
s2104	28	0.0	0.0	0.0	True	BubbleRegion_426
s2105	1	0.0	0.0	0.0	True	BubbleRegion_437
s2106	276	1.0	0.0	0.0	True	BubbleRegion_442
s2107	215	1.0	0.0	0.0	True	BubbleRegion_442
s2108	934	0.0	0.0	0.0	True	BubbleRegion_197
s2109	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_86
s2110	3	0.0	0.0	0.0	True	BubbleRegion_161
s2111	1355	0.999245283018868	0.929811320754717	0.929811320754717	True	BubbleRegion_161
s2112	1359	0.9789315274642588	0.90744920993228	0.90744920993228	True	BubbleRegion_283
s2113	58	1.0	0.0	0.0	True	BubbleRegion_285
s2114	7	0.0	0.0	0.0	True	BubbleRegion_450
s2115	105	1.0	0.0	0.0	True	BubbleRegion_486
s2116	3	0.0	0.0	0.0	True	BubbleRegion_486
s2117	16	0.0	0.0	0.0	True	BubbleRegion_486
s2118	25	0.0	0.0	0.0	True	BubbleRegion_486
s2119	43	1.0	0.0	0.0	True	BubbleRegion_486
s2120	63	0.2727272727272727	0.0	0.0	True	BubbleRegion_486
s2121	4	0.0	0.0	0.0	True	BubbleRegion_486
s2122	46	0.75	0.0	0.0	True	BubbleRegion_486
s2123	46	1.0	0.0	0.0	True	BubbleRegion_486
s2124	1	0.0	0.0	0.0	True	BubbleRegion_92
s2125	3	0.0	0.0	0.0	True	BubbleRegion_162
s2126	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_162
s2127	56	1.0	0.0	0.0	True	BubbleRegion_376
s2128	118	1.0	0.0	0.0	True	BubbleRegion_486
s2129	66	1.0	0.0	0.0	True	BubbleRegion_486
s2130	835	0.0	0.0	0.0	True	BubbleRegion_501
s2131	1	0.0	0.0	0.0	True	BubbleRegion_372
s2132	1357	0.9992464204973625	0.9284099472494348	0.9284099472494348	True	BubbleRegion_372
s2133	50	0.7	0.0	0.0	True	BubbleRegion_8
s2134	1	0.0	0.0	0.0	True	BubbleRegion_8
s2135	5	0.0	0.0	0.0	True	BubbleRegion_8
s2136	53	1.0	0.0	0.0	True	BubbleRegion_180
s2137	1359	0.999247554552295	0.927012791572611	0.927012791572611	True	BubbleRegion_264
s2138	119	1.0	0.0	0.0	True	BubbleRegion_282
s2139	4	0.0	0.0	0.0	True	BubbleRegion_282
s2140	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_406
s2141	1357	0.9788997739261492	0.9073097211755841	0.9073097211755841	True	BubbleRegion_414
s2142	1221	0.9991603694374476	0.963056255247691	0.963056255247691	True	BubbleRegion_426
s2143	1	0.0	0.0	0.0	True	BubbleRegion_245
s2144	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_275
s2145	2311	0.8486319505736981	0.0	0.0	True	BubbleRegion_309
s2146	57	1.0	0.0	0.0	True	BubbleRegion_506
s2147	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_98
s2148	1354	1.0	0.9305135951661632	0.9305135951661632	True	BubbleRegion_117
s2149	4	0.0	0.0	0.0	True	BubbleRegion_117
s2150	3	0.0	0.0	0.0	True	BubbleRegion_190
s2151	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_190
s2152	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_320
s2153	53	1.0	0.0	0.0	True	BubbleRegion_528
s2154	1356	1.0	0.9291101055806938	0.9291101055806938	True	BubbleRegion_362
s2155	2	0.0	0.0	0.0	True	BubbleRegion_362
s2156	1	0.0	0.0	0.0	True	BubbleRegion_376
s2157	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_388
s2158	629	1.0	0.0	0.0	True	BubbleRegion_430
s2159	123	1.0	0.0	0.0	True	BubbleRegion_450
s2160	821	0.0	0.0	0.0	True	BubbleRegion_58
s2161	754	0.0	0.0	0.0	True	BubbleRegion_269
s2162	595	0.9451327433628318	0.0	0.0	True	BubbleRegion_24
s2163	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_56
s2164	1871	0.9853340575774036	0.6692015209125475	0.6692015209125475	True	BubbleRegion_64
s2165	201	0.05847953216374269	0.0	0.0	True	BubbleRegion_93
s2166	3	0.0	0.0	0.0	True	BubbleRegion_97
s2167	1354	1.0	0.9305135951661632	0.9305135951661632	True	BubbleRegion_97
s2168	1	0.0	0.0	0.0	True	BubbleRegion_97
s2169	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_100
s2170	107	1.0	0.0	0.0	True	BubbleRegion_109
s2171	205	1.0	0.0	0.0	True	BubbleRegion_129
s2172	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_184
s2173	1	0.0	0.0	0.0	True	BubbleRegion_184
s2174	215	1.0	0.0	0.0	True	BubbleRegion_220
s2175	4	0.0	0.0	0.0	True	BubbleRegion_220
s2176	15	0.0	0.0	0.0	True	BubbleRegion_220
s2177	105	1.0	0.0	0.0	True	BubbleRegion_221
s2178	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_245
s2179	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_249
s2180	1166	0.46742957746478875	0.0	0.0	True	BubbleRegion_274
s2181	265	0.0	0.0	0.0	True	BubbleRegion_274
s2182	1230	0.9825	0.0	0.0	True	BubbleRegion_274
s2183	57	1.0	0.0	0.0	True	BubbleRegion_315
s2184	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_356
s2185	264	0.0945945945945946	0.0	0.0	True	BubbleRegion_362
s2186	4	0.0	0.0	0.0	True	BubbleRegion_362
s2187	1	0.0	0.0	0.0	True	BubbleRegion_362
s2188	1354	1.0	0.9305135951661632	0.9305135951661632	True	BubbleRegion_362
s2189	752	1.0	0.0	0.0	True	BubbleRegion_362
s2190	35	1.0	0.0	0.0	True	BubbleRegion_362
s2191	439	0.08355795148247978	0.0	0.0	True	BubbleRegion_362
s2192	176	0.7191011235955056	0.0	0.0	True	BubbleRegion_387
s2193	1738	0.9830210772833724	0.7213114754098361	0.7213114754098361	True	BubbleRegion_409
s2194	56	1.0	0.0	0.0	True	BubbleRegion_421
s2195	102	0.0	0.0	0.0	True	BubbleRegion_426
s2196	52	0.0	0.0	0.0	True	BubbleRegion_426
s2197	76	0.0	0.0	0.0	True	BubbleRegion_426
s2198	26	0.0	0.0	0.0	True	BubbleRegion_450
s2199	59	1.0	0.0	0.0	True	BubbleRegion_450
s2200	25	0.0	0.0	0.0	True	BubbleRegion_482
s2201	475	0.9883449883449883	0.0	0.0	True	BubbleRegion_486
s2202	5	0.0	0.0	0.0	True	BubbleRegion_486
s2203	6	0.0	0.0	0.0	True	BubbleRegion_486
s2204	111	0.8148148148148148	0.0	0.0	True	BubbleRegion_486
s2205	78	1.0	0.0	0.0	True	BubbleRegion_509
s2206	40	1.0	0.0	0.0	True	BubbleRegion_509
s2207	1358	0.9977409638554217	0.927710843373494	0.927710843373494	True	BubbleRegion_525
s2208	51	1.0	0.0	0.0	True	BubbleRegion_531
s2209	90	0.0	0.0	0.0	True	BubbleRegion_93
s2210	53	1.0	0.0	0.0	True	BubbleRegion_181
s2211	1363	0.9954988747186797	0.9242310577644411	0.9242310577644411	True	BubbleRegion_214
s2212	31	0.0	0.0	0.0	True	BubbleRegion_221
s2213	1299	1.0	0.970843183609141	0.970843183609141	True	BubbleRegion_221
s2214	28	0.0	0.0	0.0	True	BubbleRegion_221
s2215	1054	1.0	0.0	0.0	True	BubbleRegion_256
s2216	57	1.0	0.0	0.0	True	BubbleRegion_285
s2217	51	1.0	0.0	0.0	True	BubbleRegion_349
s2218	72	1.0	0.0	0.0	True	BubbleRegion_362
s2219	1315	0.9494163424124513	0.7050583657587549	0.7050583657587549	True	BubbleRegion_393
s2220	58	1.0	0.0	0.0	True	BubbleRegion_415
s2221	172	1.0	0.8380281690140845	0.8380281690140845	True	BubbleRegion_426
s2222	28	0.0	0.0	0.0	True	BubbleRegion_426
s2223	56	0.0	0.0	0.0	True	BubbleRegion_433
s2224	1359	0.999247554552295	0.927012791572611	0.927012791572611	True	BubbleRegion_12
s2225	1	0.0	0.0	0.0	True	BubbleRegion_31
s2226	1	0.0	0.0	0.0	True	BubbleRegion_81
s2227	1356	1.0	0.9291101055806938	0.9291101055806938	True	BubbleRegion_141
s2228	2	0.0	0.0	0.0	True	BubbleRegion_141
s2229	1357	1.0	0.9284099472494348	0.9284099472494348	True	BubbleRegion_186
s2230	1	0.0	0.0	0.0	True	BubbleRegion_186
s2231	288	1.0	0.0	0.0	True	BubbleRegion_221
s2232	82	1.0	0.0	0.0	True	BubbleRegion_221
s2233	75	1.0	0.0	0.0	True	BubbleRegion_221
s2234	1496	0.9590723055934516	0.8403819918144612	0.8403819918144612	True	BubbleRegion_282
s2235	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_308
s2236	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_309
s2237	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_362
s2238	165	1.0	0.0	0.0	True	BubbleRegion_362
s2239	413	0.9190600522193212	0.0	0.0	True	BubbleRegion_362
s2240	198	0.12345679012345678	0.0	0.0	True	BubbleRegion_362
s2241	1366	0.9932634730538922	0.9221556886227545	0.9221556886227545	True	BubbleRegion_394
s2242	31	0.0	0.0	0.0	True	BubbleRegion_416
s2243	1299	1.0	0.970843183609141	0.970843183609141	True	BubbleRegion_416
s2244	28	0.0	0.0	0.0	True	BubbleRegion_416
s2245	24	0.0	0.0	0.0	True	BubbleRegion_426
s2246	1594	0.9718670076726342	0.7877237851662404	0.7877237851662404	True	BubbleRegion_426
s2247	42	1.0	0.0	0.0	True	BubbleRegion_4
s2248	5674	1.0	0.0	0.0	True	BubbleRegion_19
s2249	79	0.0	0.0	0.0	True	BubbleRegion_31
s2250	1	0.0	0.0	0.0	True	BubbleRegion_106
s2251	1586	0.9813624678663239	0.7917737789203085	0.7917737789203085	True	BubbleRegion_106
s2252	57	1.0	0.0	0.0	True	BubbleRegion_153
s2253	21	0.0	0.0	0.0	True	BubbleRegion_218
s2254	54	1.0	0.0	0.0	True	BubbleRegion_218
s2255	5	0.0	0.0	0.0	True	BubbleRegion_220
s2256	2	0.0	0.0	0.0	True	BubbleRegion_245
s2257	68	0.4473684210526316	0.0	0.0	True	BubbleRegion_245
s2258	31	0.0	0.0	0.0	True	BubbleRegion_298
s2259	1299	1.0	0.970843183609141	0.970843183609141	True	BubbleRegion_298
s2260	28	0.0	0.0	0.0	True	BubbleRegion_298
s2261	25	0.0	0.0	0.0	True	BubbleRegion_362
s2262	36	0.0	0.0	0.0	True	BubbleRegion_394
s2263	1357	0.9992464204973625	0.9284099472494348	0.9284099472494348	True	BubbleRegion_394
s2264	20	0.0	0.0	0.0	True	BubbleRegion_394
s2265	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_403
s2266	3	0.0	0.0	0.0	True	BubbleRegion_403
s2267	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_426
s2268	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_426
s2269	133	0.0	0.0	0.0	True	BubbleRegion_426
s2270	211	0.0	0.0	0.0	True	BubbleRegion_473
s2271	68	1.0	0.0	0.0	True	BubbleRegion_486
s2272	199	1.0	0.0	0.0	True	BubbleRegion_486
s2273	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_499
s2274	57	0.3333333333333333	0.0	0.0	True	BubbleRegion_198
s2275	1359	1.0	0.927012791572611	0.927012791572611	True	BubbleRegion_216
s2276	2	0.0	0.0	0.0	True	BubbleRegion_226
s2277	1	0.0	0.0	0.0	True	BubbleRegion_226
s2278	1355	0.9766037735849057	0.9064150943396226	0.9064150943396226	True	BubbleRegion_226
s2279	69	1.0	0.0	0.0	True	BubbleRegion_245
s2280	87	0.0	0.0	0.0	True	BubbleRegion_362
s2281	66	0.0	0.0	0.0	True	BubbleRegion_362
s2282	2	0.0	0.0	0.0	True	BubbleRegion_408
s2283	1356	1.0	0.9291101055806938	0.9291101055806938	True	BubbleRegion_408
s2284	33	0.3333333333333333	0.0	0.0	True	BubbleRegion_418
s2285	1299	0.9755713159968479	0.946414499605989	0.946414499605989	True	BubbleRegion_418
s2286	26	0.0	0.0	0.0	True	BubbleRegion_418
s2287	101	0.43661971830985913	0.0	0.0	True	BubbleRegion_426
s2288	200	1.0	0.0	0.0	True	BubbleRegion_486
s2289	59	1.0	0.0	0.0	True	BubbleRegion_486
s2290	57	1.0	0.0	0.0	True	BubbleRegion_508
s2291	57	1.0	0.0	0.0	True	BubbleRegion_508
s2292	1358	0.9743975903614458	0.9043674698795181	0.9043674698795181	True	BubbleRegion_516
s2293	1358	0.9728915662650602	0.9043674698795181	0.9043674698795181	True	BubbleRegion_57
s2294	127	0.020618556701030927	0.0	0.0	True	BubbleRegion_125
s2295	74	1.0	0.0	0.0	True	BubbleRegion_218
s2296	1354	0.9765861027190332	0.9070996978851964	0.9070996978851964	True	BubbleRegion_221
s2297	5	0.0	0.0	0.0	True	BubbleRegion_221
s2298	264	0.9761904761904762	0.0	0.0	True	BubbleRegion_274
s2299	71	1.0	0.0	0.0	True	BubbleRegion_362
s2300	244	1.0	0.0	0.0	True	BubbleRegion_362
s2301	2	0.0	0.0	0.0	True	BubbleRegion_362
s2302	56	1.0	0.0	0.0	True	BubbleRegion_376
s2303	1	0.0	0.0	0.0	True	BubbleRegion_376
s2304	11	0.0	0.0	0.0	True	BubbleRegion_386
s2305	59	1.0	0.0	0.0	True	BubbleRegion_386
s2306	47	0.23529411764705882	0.0	0.0	True	BubbleRegion_386
s2307	59	1.0	0.0	0.0	True	BubbleRegion_387
s2308	22	0.0	0.0	0.0	True	BubbleRegion_410
s2309	117	1.0	0.0	0.0	True	BubbleRegion_446
s2310	2	0.0	0.0	0.0	True	BubbleRegion_101
s2311	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_101
s2312	1	0.0	0.0	0.0	True	BubbleRegion_101
s2313	824	1.0	0.0	0.0	True	BubbleRegion_106
s2314	5	0.0	0.0	0.0	True	BubbleRegion_157
s2315	1353	1.0	0.9312169312169312	0.9312169312169312	True	BubbleRegion_157
s2316	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_208
s2317	28	0.0	0.0	0.0	True	BubbleRegion_221
s2318	1299	1.0	0.970843183609141	0.970843183609141	True	BubbleRegion_221
s2319	28	0.0	0.0	0.0	True	BubbleRegion_221
s2320	3	0.0	0.0	0.0	True	BubbleRegion_221
s2321	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_224
s2322	184	0.7987012987012987	0.0	0.0	True	BubbleRegion_226
s2323	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_226
s2324	138	0.2608695652173913	0.0	0.0	True	BubbleRegion_245
s2325	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_259
s2326	2	0.0	0.0	0.0	True	BubbleRegion_261
s2327	1356	1.0	0.9291101055806938	0.9291101055806938	True	BubbleRegion_261
s2328	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_309
s2329	1458	0.9992997198879552	0.0	0.9138655462184874	True	BubbleRegion_313
s2330	1155	1.0	0.9626666666666667	0.9626666666666667	True	BubbleRegion_426
s2331	85	0.0	0.0	0.0	True	BubbleRegion_426
s2332	99	0.0	0.0	0.0	True	BubbleRegion_426
s2333	24	0.0	0.0	0.0	True	BubbleRegion_468
s2334	28	0.0	0.0	0.0	True	BubbleRegion_468
s2335	148	1.0	0.0	0.0	True	BubbleRegion_468
s2336	102	1.0	0.0	0.0	True	BubbleRegion_485
s2337	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_28
s2338	1558	0.981020942408377	0.806282722513089	0.806282722513089	True	BubbleRegion_117
s2339	427	0.9219143576826196	0.0	0.0	True	BubbleRegion_117
s2340	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_212
s2341	1	0.0	0.0	0.0	True	BubbleRegion_362
s2342	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_362
s2343	28	0.0	0.0	0.0	True	BubbleRegion_416
s2344	1327	1.0	0.9498843484965305	0.9498843484965305	True	BubbleRegion_416
s2345	155	1.0	0.0	0.0	True	BubbleRegion_416
s2346	55	1.0	0.0	0.0	True	BubbleRegion_416
s2347	223	0.9378238341968912	0.0	0.0	True	BubbleRegion_416
s2348	151	0.7851239669421488	0.0	0.0	True	BubbleRegion_443
s2349	1357	0.9788997739261492	0.9065561416729465	0.9065561416729465	True	BubbleRegion_6
s2350	73	1.0	0.0	0.0	True	BubbleRegion_31
s2351	90	1.0	0.0	0.0	True	BubbleRegion_94
s2352	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_100
s2353	1	0.0	0.0	0.0	True	BubbleRegion_119
s2354	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_119
s2355	2	0.0	0.0	0.0	True	BubbleRegion_119
s2356	159	0.9767441860465116	0.0	0.0	True	BubbleRegion_157
s2357	147	0.0	0.0	0.0	True	BubbleRegion_157
s2358	426	0.0	0.0	0.0	True	BubbleRegion_157
s2359	936	0.5397350993377483	0.0	0.0	True	BubbleRegion_157
s2360	1354	0.9788519637462235	0.9086102719033232	0.9086102719033232	True	BubbleRegion_263
s2361	377	1.0	0.0	0.0	True	BubbleRegion_263
s2362	1	0.0	0.0	0.0	True	BubbleRegion_281
s2363	54	1.0	0.0	0.0	True	BubbleRegion_294
s2364	1357	0.9766390354182366	0.9065561416729465	0.9065561416729465	True	BubbleRegion_305
s2365	112	1.0	0.0	0.0	True	BubbleRegion_362
s2366	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_362
s2367	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_362
s2368	113	1.0	0.0	0.0	True	BubbleRegion_376
s2369	6	0.0	0.0	0.0	True	BubbleRegion_426
s2370	1352	1.0	0.9319213313161876	0.9319213313161876	True	BubbleRegion_426
s2371	9248	0.9865426695842451	0.0	0.8714442013129103	True	BubbleRegion_457
s2372	351	1.0	0.0	0.0	True	BubbleRegion_466
s2373	417	0.8347107438016529	0.0	0.0	True	BubbleRegion_486
s2374	71	0.9512195121951219	0.0	0.0	True	BubbleRegion_486
s2375	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_518
s2376	1	0.0	0.0	0.0	True	BubbleRegion_245
s2377	202	1.0	0.0	0.0	True	BubbleRegion_246
s2378	1592	0.9820742637644047	0.7887323943661971	0.7887323943661971	True	BubbleRegion_12
s2379	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_100
s2380	1558	0.981020942408377	0.806282722513089	0.806282722513089	True	BubbleRegion_117
s2381	1359	1.0	0.927012791572611	0.927012791572611	True	BubbleRegion_132
s2382	28	0.0	0.0	0.0	True	BubbleRegion_209
s2383	1299	1.0	0.970843183609141	0.970843183609141	True	BubbleRegion_209
s2384	28	0.0	0.0	0.0	True	BubbleRegion_209
s2385	3	0.0	0.0	0.0	True	BubbleRegion_209
s2386	1622	0.9817839195979899	0.7738693467336684	0.7738693467336684	True	BubbleRegion_245
s2387	57	1.0	0.0	0.0	True	BubbleRegion_284
s2388	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_309
s2389	3	0.0	0.0	0.0	True	BubbleRegion_309
s2390	1	0.0	0.0	0.0	True	BubbleRegion_309
s2391	1354	1.0	0.9305135951661632	0.9305135951661632	True	BubbleRegion_309
s2392	3	0.0	0.0	0.0	True	BubbleRegion_362
s2393	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_362
s2394	57	1.0	0.0	0.0	True	BubbleRegion_450
